buyer,category,n_tenders,technology_score
Junta de Gobierno del Ayuntamiento de Alcobendas,Infrastructure & Hardware,8,5
Junta de Gobierno del Ayuntamiento de Almenara,Other,8,0
Junta de Gobierno del Ayuntamiento de Alquerías del Niño Perdido,Other,8,0
Junta de Gobierno del Ayuntamiento de Arafo,Other,8,0
Junta de Gobierno del Ayuntamiento de Dueñas,Other,8,0
Junta de Gobierno del Ayuntamiento de El Puig de Santa María,Other,8,0
Junta de Gobierno del Ayuntamiento de Gijón,Software & Development,8,7
Junta de Gobierno del Ayuntamiento de Guadassuar,Other,8,0
Junta de Gobierno del Ayuntamiento de La Pobla de Vallbona,Other,8,0
Junta de Gobierno del Ayuntamiento de Málaga,Infrastructure & Hardware,8,6
Junta de Gobierno del Ayuntamiento de Oviedo,Infrastructure & Hardware,8,8
Junta de Gobierno del Ayuntamiento de Roquetas de Mar,Infrastructure & Hardware,8,10
Junta de Gobierno del Ayuntamiento de Sant Joan de Moró,Other,8,0
Junta de Gobierno del Ayuntamiento de Santa Cruz de Tenerife,Software & Development,8,9
Junta de Gobierno del Ayuntamiento de Santo Domingo de la calzada,Other,8,0
Junta de Gobierno del Ayuntamiento de Sevilla,Infrastructure & Hardware,8,6
Junta de Gobierno del Concello de Chantada,Other,8,0
Junta del Ayuntamiento de Abanilla,Other,8,0
Mesa de las Cortes de Castilla y León,Other,8,0
Oficialía Mayor del Ministerio de Hacienda,Other,8,0
Pleno del Ajuntament de Real,Other,8,0
Pleno del Ayuntamiento de Cervera de Buitrago,Other,8,0
Pleno del Ayuntamiento de Retortillo de Soria,Other,8,0
"Presidencia Ejecutiva de la Agencia E.F.E. S.A.U., S.M.E.",Software & Development,8,6
Presidencia de Gestión de Emergencias de las Illes Balears,Other,8,0
Presidencia de la Autoridad Portuaria de Bilbao,Software & Development,8,7
Presidencia de la Diputación Provincial de Burgos,Other,8,0
Presidencia de la Diputación Provincial de Huelva,Software & Development,8,10
Presidencia de la Fundación Municipal de Deporte - FMD del Ayuntamiento de Badajoz,Other,8,0
Presidencia de la Gerencia Municipal de Urbanismo del Ayuntamiento de Mairena del Aljarafe,Other,8,0
Presidencia de la Mancomunidad Vega del Henares,Other,8,0
Presidencia de la Mancomunidad de Municipios Ría de Arousa Norte,Other,8,0
Presidencia de la Mancomunidad de Tentudía (Turística y de Servicios),Other,8,0
Presidencia de la Mancomunitat Camp de Túria,Other,8,0
Presidencia de la Sociedad Anónima Estatal de Caución Agraria,Other,8,0
"Presidencia de los Servizos Urbanos Municipais de Arteixo, S.A",Other,8,0
Presidencia del Cabildo Insular de El Hierro,Other,8,0
Presidencia del Cabildo Insular de la Palma,Other,8,0
"Presidencia del Consejo de Administración de Aguas de Alcalá la Real Empresa Municipal, S.A.",Other,8,0
"Presidencia del Consejo de Administración de Aparcamientos Municipales y Gestíon Vial de Ceuta, S.A. (AMGEVICESA)",Other,8,0
"Presidencia del Consejo de Administración de la Sociedad Estatal de Infraestructuras del Transporte Terrestre, S.M.E., S.A.",Infrastructure & Hardware,8,7
Presidencia del Consorcio Provincial Contra Incendios y Salvamentos de Huelva,Other,8,0
Presidencia del Consorcio Provincial de Medio Ambiente de Valladolid,Other,8,0
"Presidencia del Patronato de Cultura, Turismo y Fiestas del Excmo. Ayuntamiento de Jaén",Other,8,0
"Presidente de la Sociedad Municipal de Aparcamientos de Las Palmas de Gran Canaria, S.A. (SAGULPA)",Other,8,0
Rector de la Universidad Carlos III de Madrid,Infrastructure & Hardware,8,4
Rector de la Universidad Carlos III de Madrid,Software & Development,8,7
Rector de la Universidad de León,Software & Development,8,5
Rectorado de la Universidad Nacional de Educación a Distancia,Software & Development,8,8
Rectorado de la Universidad Pablo de Olavide,Infrastructure & Hardware,8,3
Rectorado de la Universidad de Extremadura,Infrastructure & Hardware,8,3
Rectorado de la Universidad de Jaén,Software & Development,8,6
Rectorado de la Universidad de Málaga,Infrastructure & Hardware,8,7
Rectorado de la Universitat Politècnica de València,Infrastructure & Hardware,8,5
Residuos de Melilla S.A. (REMESA),Other,8,0
Secretaría General Técnica de Hacienda y Relaciones con la Unión Europea de la Comunidad Autónoma de Canarias,Software & Development,8,10
Secretaría General de la Agencia Estatal Consejo Superior de Investigaciones Científicas,Infrastructure & Hardware,8,6
"Secretaría General del Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)",Software & Development,8,4
Secretaría de Estado de Planificación e Infraestructuras - Demarcación de Carreteras del Estado en Castilla y León Oriental,Other,8,0
"Serveis Municipals de Santanyi, S.L.U.",Other,8,0
Servicio Andaluz de Salud. Centro de Emergencias Sanitarias 061,Other,8,0
Servicio Andaluz de Salud. Servicios Centrales,Software & Development,8,8
Servicio Extremeño Público de Empleo (SEXPE),Software & Development,8,12
Servicio Murciano de Salud - Gerencia,Infrastructure & Hardware,8,2
Sociedad Regional Cántabra de Promoción Turística S.A. CANTUR S.A.,Software & Development,8,7
Subdirección General de Administración Financiera y Patrimonio de la Administración General del Estado en el Territorio,Other,8,0
"Subsecretaría - Conselleria de Justicia, Interior y Administración Pública",Other,8,0
TGSS-Dirección provincial de A Coruña,Other,8,0
TGSS-Dirección provincial de Huesca,Other,8,0
"Teniente de Alcalde delegada de Turismo, Comercio, Actividades, Playas y Litoral, Organización, Innovación y Calidad del Ayuntamiento de Calviá",Other,8,0
"Valenciana d'Estrategies i Recursos per a la Sostenibilitat Ambiental, Sociedad Anónima",Software & Development,8,4
Vicepresidencia del Patronato Provincial de Turismo de Granada,Other,8,0
Vicepresidencia del Servicio Provincial Tributario de la Diputación Provincial de Granada,Other,8,0
"Área de Gobierno de Vicealcaldía, Portavoz, Seguridad y Emergencias del Ayuntamiento de Madrid",Infrastructure & Hardware,8,4
AGENCIA EMPRESARIAL PARA LA TRANSFORMACION Y EL DESARROLLO ECONOMICO (TRADE),Software & Development,7,8
Agencia Tributaria de la Región de Murcia (ATRM),Other,7,0
Agencia de Obra Pública de la Junta de Andalucía,Other,7,0
Alcalde-Presidente del Ayuntamiento de Mallén,Other,7,0
Alcalde-Presidente del Ayuntamiento de Sádaba,Other,7,0
Alcaldia del Ayuntamiento de Alcasser,Other,7,0
Alcaldia del Ayuntamiento de Peligros,Other,7,0
Alcaldia del Ayuntamiento de San Javier,Infrastructure & Hardware,7,5
Alcaldia del Ayuntamiento de Santibáñez El Alto,Other,7,0
Alcaldia del Ayuntamiento de Sierra de Yeguas,Other,7,0
Alcaldia del Concello Soutomaior,Other,7,0
Alcaldía de l'Ajuntament de Castelló de Rugat,Other,7,0
Alcaldía de la EATIM de Gamonal,Other,7,0
Alcaldía del Ajuntament de Llutxent,Other,7,0
Alcaldía del Ajuntament de Massamagrell,Other,7,0
Alcaldía del Ayuntamiento de Alajeró,Other,7,0
Alcaldía del Ayuntamiento de Aldeamayor de San Martín,Other,7,0
Alcaldía del Ayuntamiento de Almodóvar del Campo,Other,7,0
Alcaldía del Ayuntamiento de Anchuelo,Other,7,0
Alcaldía del Ayuntamiento de Andilla,Other,7,0
Alcaldía del Ayuntamiento de Archidona,Other,7,0
Alcaldía del Ayuntamiento de Baiona,Other,7,0
Alcaldía del Ayuntamiento de Barro,Other,7,0
Alcaldía del Ayuntamiento de Benamejí,Other,7,0
Alcaldía del Ayuntamiento de Bollullos de la Mitación,Other,7,0
Alcaldía del Ayuntamiento de Borriana,Other,7,0
Alcaldía del Ayuntamiento de Cabana de Bergantiños,Other,7,0
Alcaldía del Ayuntamiento de Cabezón de la Sal,Other,7,0
Alcaldía del Ayuntamiento de Calamonte,Other,7,0
Alcaldía del Ayuntamiento de Camporrobles,Other,7,0
Alcaldía del Ayuntamiento de Carral,Other,7,0
Alcaldía del Ayuntamiento de Castilleja de la Cuesta,Cloud,7,7
Alcaldía del Ayuntamiento de Collado Villalba,Software & Development,7,6
Alcaldía del Ayuntamiento de Cuevas Bajas,Other,7,0
Alcaldía del Ayuntamiento de Culleredo,Other,7,0
Alcaldía del Ayuntamiento de Cómpeta,Other,7,0
Alcaldía del Ayuntamiento de Dalías,Other,7,0
Alcaldía del Ayuntamiento de El Berrueco,Other,7,0
Alcaldía del Ayuntamiento de El Carpio de Tajo,Other,7,0
Alcaldía del Ayuntamiento de El Pinar de El Hierro,Other,7,0
Alcaldía del Ayuntamiento de El Saucejo,Other,7,0
Alcaldía del Ayuntamiento de Escatrón,Other,7,0
Alcaldía del Ayuntamiento de Faura,Other,7,0
Alcaldía del Ayuntamiento de Fuencaliente,Other,7,0
Alcaldía del Ayuntamiento de Fuensalida,Other,7,0
Alcaldía del Ayuntamiento de Galera,Other,7,0
Alcaldía del Ayuntamiento de Garganta de los Montes,Other,7,0
Alcaldía del Ayuntamiento de Golmayo,Other,7,0
Alcaldía del Ayuntamiento de Graus,Other,7,0
Alcaldía del Ayuntamiento de Guadalcanal,Other,7,0
Alcaldía del Ayuntamiento de Güéjar Sierra,Other,7,0
Alcaldía del Ayuntamiento de Herrera,Other,7,0
Alcaldía del Ayuntamiento de Higuera de Vargas,Other,7,0
Alcaldía del Ayuntamiento de Hinojos,Other,7,0
Alcaldía del Ayuntamiento de Huécija,Other,7,0
Alcaldía del Ayuntamiento de Huércal de Almería,Other,7,0
Alcaldía del Ayuntamiento de Illas,Other,7,0
Alcaldía del Ayuntamiento de Iznate,Other,7,0
Alcaldía del Ayuntamiento de Jun,Other,7,0
Alcaldía del Ayuntamiento de L'Alcudia de Crespins,Other,7,0
Alcaldía del Ayuntamiento de La Rinconada,Other,7,0
Alcaldía del Ayuntamiento de La Roda de Andalucía,Other,7,0
Alcaldía del Ayuntamiento de La Yesa,Other,7,0
Alcaldía del Ayuntamiento de Los Molares,Other,7,0
Alcaldía del Ayuntamiento de Lozoya,Other,7,0
Alcaldía del Ayuntamiento de Macotera,Other,7,0
Alcaldía del Ayuntamiento de Madrigal de las Altas Torres,Other,7,0
Alcaldía del Ayuntamiento de Monda,Other,7,0
Alcaldía del Ayuntamiento de Montehermoso,Other,7,0
Alcaldía del Ayuntamiento de Paterna de Rivera,Other,7,0
Alcaldía del Ayuntamiento de Puebla de Sanabria,Other,7,0
Alcaldía del Ayuntamiento de Puerto Lápice,Other,7,0
Alcaldía del Ayuntamiento de Sabiñán,Other,7,0
Alcaldía del Ayuntamiento de Salas,Other,7,0
Alcaldía del Ayuntamiento de San Antonio de Benagéber,Other,7,0
Alcaldía del Ayuntamiento de Santorcaz,Other,7,0
Alcaldía del Ayuntamiento de Segura de León,Other,7,0
Alcaldía del Ayuntamiento de Siero,Software & Development,7,4
Alcaldía del Ayuntamiento de Somiedo,Other,7,0
Alcaldía del Ayuntamiento de Soto del Barco,Other,7,0
Alcaldía del Ayuntamiento de Sástago,Other,7,0
Alcaldía del Ayuntamiento de Torija,Other,7,0
Alcaldía del Ayuntamiento de Torrejón del Rey,Other,7,0
Alcaldía del Ayuntamiento de Torrelavega,Software & Development,7,6
Alcaldía del Ayuntamiento de Torrenueva Costa,Other,7,0
Alcaldía del Ayuntamiento de Tíjola,Other,7,0
Alcaldía del Ayuntamiento de Ugena,Other,7,0
Alcaldía del Ayuntamiento de Valderrubio,Other,7,0
Alcaldía del Ayuntamiento de Valencia del Ventoso,Other,7,0
Alcaldía del Ayuntamiento de Vilamarxant,Other,7,0
Alcaldía del Ayuntamiento de Villaescusa,Other,7,0
Alcaldía del Ayuntamiento de Villafranca de Córdoba,Other,7,0
Alcaldía del Ayuntamiento de Villamayor de Gállego,Other,7,0
Alcaldía del Ayuntamiento de Villanueva de la Fuente,Other,7,0
Alcaldía del Ayuntamiento de Xirivella,Infrastructure & Hardware,7,3
Alcaldía del Ayuntamiento de la Histórica Villa de los Realejos,Software & Development,7,4
Alcaldía del Ayuntamiento des Migjorn Gran,Other,7,0
Alcaldía del Concello de Carnota,Other,7,0
Autoridad Portuaria de Sevilla,Software & Development,7,6
COFIVACASA SAU. Sociedad participada por SEPI,Other,7,0
Centro Especial de Empleo del IVASS SAU,Other,7,0
Comisionado para el Mercado de Tabacos,Other,7,0
Comisión Ejecutiva de la Fundación de la Comunitat Valenciana MARQ,Other,7,0
Comisión Ejecutiva del Consorcio de la Ruta del Vino de Rueda,Other,7,0
"Comité Central de Compras de Navantia S.A., S.M.E.",Software & Development,7,7
"Comité de Contratación de Aguas Municipalizadas de Alicante, Empresa Mixta",Software & Development,7,8
"Concejalía Delegada con competencias sectoriales en materia de Empleo, Comercio y Turismo del Ayuntamiento de Santa Cruz de Tenerife",Other,7,0
"Concejalía Delegada de la Presidencia de la Junta Municipal del Distrito nº 4, Bailén Miraflores del Ayuntamiento de Málaga",Other,7,0
"Concejalía Delegada de la Presidencia de la Junta Municipal del Distrito nº 6, Cruz de Humilladero del Ayuntamiento de Málaga",Other,7,0
Concejalía Delegada del Área de Medio Ambiente y Sostenibilidad del Ayuntamiento de Valladolid,Other,7,0
"Consejero Delegado de Aguas y Saneamientos de la Axarquía, S.A.U.",Other,7,0
"Consejero Delegado de Ingeniería de Sistemas para la Defensa de España S.A., S.M.E. y M.P.",Data & Analytics,7,0
"Consejería Delegada de GESTUR Canarias, S.A.",Other,7,0
"Consejería Delegada de la Sociedad para el Desarrollo Regional de Cantabria, S.A. (SODERCAN S.A.)",Software & Development,7,8
Consejería Insular de Área de Cooperación Municipal y Vivienda del Cabildo Insular de Tenerife,Other,7,0
Consejería con delegación en Sector Primario y Bienestar Animal del Cabildo Insular de Tenerife,Other,7,0
"Consejería de Agricultura, Ganadería y Medio Natural",Software & Development,7,7
"Consejería de Inclusión Social, Juventud, Familias e Igualdad de la Comunidad Autónoma de Cantabria",Software & Development,7,7
"Consejería de Medio Ambiente, Industria, Universidades, Investigación y Mar Menor de la Región de Murcia",Other,7,0
"Consejería de Política Territorial, Cohesión Territorial y Aguas de Canarias",Other,7,0
Consejería de Salud de la Comunidad Autónoma de Cantabria,Other,7,0
Consejería de Sanidad del Gobierno de Canarias,Software & Development,7,8
"Consejería delegada de ACOSOL, S.A.U.",Infrastructure & Hardware,7,7
Consejo Rector de la Gerencia Municipal de Urbanismo del Ayuntamiento de Málaga,Other,7,0
Consejo Rector del Instituto Municipal de Desarrollo Económico y Empleo de Córdoba,Software & Development,7,10
Consejo Rector del Patronato Deportivo Municipal de Siero,Other,7,0
Consejo de Administración de Aguas Municipales de Jávea S.A.U.,Other,7,0
"Consejo de Administración de ICEX España Exportación e Inversiones, E.P.E.",Data & Analytics,7,0
"Consejo de Administración de Limpieza de Torremolinos, S.A.",Other,7,0
"Consejo de Administración de Medio Ambiente, Agua, Residuos y Energía de Cantabria, S.A.(MARE S.A.)",Infrastructure & Hardware,7,1
"Consejo de Administración de Mercados Centrales de Abastecimiento de Tenerife S.A., Mercatenerife, S.A.",Other,7,0
"Consejo de Administración de Promoción Empresarial y Turística de Gijón, S.A.",Other,7,0
Consejo de Administración de Rehabilitaciones Urbanas Avilés S.A.U.,Other,7,0
Consejo de Administración de Residuos Sólidos Urbanos de Castilla La Mancha S.A.,Other,7,0
"Consejo de Administración de la Empresa Provincial Alicante Natura Red Ambiental de la Provincia de Alicante, S.A.",Infrastructure & Hardware,7,7
"Consejo de Administración de la Sociedad Municipal de Suelo y Vivienda de Valladolid, SLMP",Other,7,0
"Consejo de Administración de la Sociedad de Desarrollo La Curtidora, S.A.",Software & Development,7,7
"Consejo de Administración de la Sociedad de Promoción Económica de Gran Canaria, S.A.U.",Other,7,0
Consejo de Administración del Casino Playa de las Américas SA,Other,7,0
"Consejo de Administración del Parque Tecnológico de Fuerteventura S.A., M.P.",Other,7,0
Consejo de Administración del Puerto Deportivo de Benalmádena S.A.M.,Other,7,0
Consejo de la Mancomunidad de Desarrollo Turístico de Cameros,Software & Development,7,9
"Conselleria de Educación, Cultura y Deportes de la Generalitat Valenciana",Other,7,0
Consorci de Serveis Universitaris de Catalunya (CSUC),Infrastructure & Hardware,7,5
Consorci de Serveis Universitaris de Catalunya (CSUC),Software & Development,7,7
Consorcio de la Zona Franca de Barcelona,Software & Development,7,7
Delegación Provincial de la Consejería de Fomento en Toledo,Other,7,0
Departamento de Salud de Vinaroz. Dirección Económica-Gerencia,Other,7,0
Departamento de Sanidad,Software & Development,7,3
Diputado Delegado del Organismo Autónomo de Recaudación y Gestión Tributaria (O.A.R.),Other,7,0
Dirección Ejecutiva de la Agencia Española de Seguridad Alimentaria y Nutrición,Software & Development,7,7
Dirección General de Agenda Urbana y Arquitectura,Other,7,0
Dirección General de Derechos de la Infancia y de la Adolescencia,Other,7,0
Dirección General de Promoción Institucional de la Junta de Comunidades de Castilla-La Mancha,Other,7,0
Dirección General de Racionalización y Centralización de la Contratación-Junta de Contratación Centralizada,AI & Machine Learning,7,12
"Dirección General de Servicios e Inspección del Ministerio de Agricultura, Pesca y Alimentación",Other,7,0
